id,image_id,prediction_list
3834,004486.jpg,"[['pottedplant', 0.8504206538200378, 94, 91, 133, 146], ['pottedplant', 0.6532074809074402, 160, 160, 208, 226], ['pottedplant', 0.49235984683036804, 215, 138, 275, 200], ['pottedplant', 0.38232263922691345, 177, 156, 223, 227], ['pottedplant', 0.19427606463432312, 204, 153, 244, 227], ['pottedplant', 0.17632795870304108, 191, 127, 259, 205], ['pottedplant', 0.13148003816604614, 177, 119, 230, 172], ['pottedplant', 0.12233681231737137, 170, 119, 233, 212]]"
3835,006724.jpg,"[['car', 0.5613297820091248, 85, 120, 465, 293], ['car', 0.11061926186084747, 113, 1, 427, 171]]"
3836,004098.jpg,"[['chair', 0.6752636432647705, 296, 180, 452, 323], ['chair', 0.4694623053073883, 225, 183, 305, 303], ['chair', 0.4463222026824951, 263, 177, 347, 317], ['chair', 0.23409174382686615, 211, 184, 265, 299], ['person', 0.21491864323616028, 191, 112, 243, 249]]"
3837,007969.jpg,"[['person', 0.6512181758880615, 144, 119, 207, 354], ['person', 0.6382936239242554, 43, 159, 123, 430], ['dog', 0.5817818641662598, 206, 320, 255, 416], ['person', 0.494031697511673, 216, 112, 304, 407], ['car', 0.3501967489719391, 284, 145, 316, 191], ['person', 0.34578874707221985, 347, 142, 363, 203], ['person', 0.1486833393573761, 166, 134, 229, 339]]"
3838,004752.jpg,"[['aeroplane', 0.645057737827301, 118, 82, 160, 122], ['aeroplane', 0.16794833540916443, 124, 84, 173, 134]]"
3839,001374.jpg,"[['sofa', 0.14293305575847626, 312, 209, 512, 364]]"
3840,003174.jpg,"[['dog', 0.30259525775909424, -14, 32, 328, 321], ['dog', 0.21865953505039215, 226, 37, 468, 170], ['dog', 0.1373024582862854, 31, 37, 459, 217]]"
3841,009082.jpg,"[['cow', 0.5215008854866028, 0, 113, 264, 333]]"
3842,005476.jpg,"[['dog', 0.42576515674591064, 97, 187, 362, 476]]"
3843,004393.jpg,"[['train', 0.5671394467353821, 155, 214, 298, 330]]"
3844,005953.jpg,"[['car', 0.14227275550365448, 20, 111, 343, 295]]"
3845,003883.jpg,"[['train', 0.6665224432945251, 95, 55, 376, 290]]"
3846,000455.jpg,"[['horse', 0.6006849408149719, 104, 100, 481, 298], ['person', 0.5820683836936951, 205, 32, 303, 213]]"
3847,000732.jpg,"[['train', 0.30699965357780457, 28, 208, 334, 472], ['bus', 0.14141309261322021, 6, 289, 65, 400]]"
3848,007225.jpg,"[['bottle', 0.6369550228118896, 92, 167, 138, 327]]"
3849,004887.jpg,"[['sofa', 0.5851775407791138, -10, 159, 264, 286], ['sofa', 0.3154139816761017, 306, 181, 468, 308]]"
3850,004306.jpg,"[['dog', 0.3766399621963501, 170, 14, 375, 346], ['dog', 0.1549893468618393, 219, 148, 467, 355]]"
3851,005987.jpg,"[['car', 0.2514399290084839, 94, 93, 428, 268]]"
3852,005127.jpg,"[['dog', 0.404300332069397, 209, 75, 303, 309]]"
3853,009661.jpg,"[['person', 0.5318866968154907, 31, 92, 76, 191], ['horse', 0.509085476398468, 48, 38, 399, 351], ['person', 0.4737337529659271, 187, 40, 324, 182], ['horse', 0.4603937566280365, 3, 109, 89, 275]]"
3854,000149.jpg,"[['pottedplant', 0.5145018696784973, 114, 35, 337, 355]]"
3855,005164.jpg,"[['sheep', 0.6121755838394165, 94, 57, 153, 96], ['sheep', 0.6088962554931641, 262, 160, 370, 256], ['sheep', 0.5424304008483887, 160, 82, 220, 120], ['sheep', 0.3732101321220398, 127, 74, 185, 114], ['sheep', 0.10059972107410431, 69, 55, 132, 94]]"
3856,006246.jpg,"[['car', 0.191564679145813, 24, 8, 512, 357]]"
3857,000003.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
3858,001535.jpg,"[['car', 0.6163920164108276, 225, 137, 395, 231]]"
3859,003800.jpg,"[['diningtable', 0.2810417413711548, 3, 71, 368, 465]]"
3860,001770.jpg,"[['boat', 0.7250851392745972, 310, 243, 512, 371]]"
3861,008957.jpg,"[['chair', 0.678663969039917, 19, 127, 89, 264], ['person', 0.5158916115760803, 97, 76, 230, 386], ['person', 0.46398523449897766, 195, 70, 242, 163], ['person', 0.389200896024704, 265, 44, 419, 369], ['person', 0.3449645936489105, 221, 73, 325, 371], ['chair', 0.2909995913505554, -5, 152, 53, 248], ['person', 0.2261098176240921, 336, 201, 431, 359], ['person', 0.16366688907146454, 185, 66, 235, 131], ['person', 0.12454889714717865, 294, 56, 399, 176], ['chair', 0.11047333478927612, 38, 109, 129, 283], ['person', 0.10525286942720413, 359, 20, 396, 73]]"
3862,004373.jpg,"[['bird', 0.4458215832710266, 82, 163, 289, 297], ['bird', 0.40841144323349, 324, 158, 507, 262], ['bird', 0.28177565336227417, -8, 233, 135, 347]]"
3863,009844.jpg,"[['person', 0.8181688189506531, 78, 238, 188, 390], ['train', 0.28373607993125916, 4, 9, 385, 294]]"
3864,008593.jpg,"[['horse', 0.7594555616378784, 48, 120, 184, 272], ['person', 0.667348325252533, 210, 92, 256, 200], ['horse', 0.5772964358329773, 304, 135, 406, 249], ['person', 0.5635170340538025, 334, 120, 375, 190], ['horse', 0.5323374271392822, 184, 130, 320, 249], ['person', 0.4428616166114807, 270, 116, 319, 189], ['person', 0.4319838583469391, 325, 114, 385, 218], ['person', 0.34733089804649353, 305, 119, 345, 188], ['person', 0.3350986838340759, 450, 106, 480, 194], ['person', 0.32269376516342163, 77, 90, 146, 209], ['horse', 0.30357807874679565, 420, 130, 493, 253], ['person', 0.28456994891166687, 220, 101, 280, 197], ['person', 0.18686160445213318, 122, 100, 170, 202], ['horse', 0.1768208146095276, 208, 110, 294, 231], ['horse', 0.175018310546875, 255, 111, 324, 223], ['horse', 0.1279623806476593, 390, 139, 476, 245], ['person', 0.12723031640052795, -6, 109, 38, 176]]"
3865,002175.jpg,"[['boat', 0.6363863945007324, 4, 209, 75, 239], ['boat', 0.4350805878639221, 246, 141, 424, 212], ['boat', 0.33900168538093567, 375, 135, 517, 207], ['boat', 0.11125575751066208, 334, 97, 490, 203]]"
3866,004704.jpg,"[['person', 0.589799702167511, 0, 105, 365, 419]]"
3867,008419.jpg,"[['cat', 0.37169593572616577, 107, 178, 229, 308]]"
3868,007450.jpg,"[['train', 0.6078259348869324, 0, 207, 118, 244]]"
3869,007569.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
3870,000148.jpg,"[['bird', 0.5807062983512878, 105, 90, 447, 313]]"
3871,009727.jpg,"[['boat', 0.36853164434432983, 162, 235, 218, 271], ['boat', 0.17226792871952057, 207, 273, 271, 308], ['boat', 0.14004264771938324, 182, 328, 226, 352], ['boat', 0.1283397227525711, 360, 67, 516, 178]]"
3872,006288.jpg,"[['person', 0.39125850796699524, 93, 158, 296, 372], ['person', 0.3280874192714691, 68, 33, 460, 382], ['person', 0.26219430565834045, 227, 145, 448, 370]]"
3873,003771.jpg,"[['person', 0.6593125462532043, 190, 117, 328, 339], ['person', 0.48749035596847534, 20, 60, 225, 296], ['person', 0.47017237544059753, 301, 160, 393, 311], ['person', 0.40194758772850037, 453, 144, 507, 265], ['bottle', 0.22118182480335236, 396, 223, 437, 348], ['pottedplant', 0.17208297550678253, 5, 230, 116, 381]]"
3874,008959.jpg,"[['bird', 0.3885043263435364, 85, 54, 383, 385]]"
3875,007293.jpg,"[['person', 0.4075765311717987, 169, 28, 280, 188], ['horse', 0.27027857303619385, 70, 43, 398, 308], ['person', 0.2104785144329071, 216, 209, 325, 319], ['horse', 0.1152118369936943, 66, 82, 256, 304]]"
3876,005392.jpg,"[['person', 0.7512679100036621, 224, 160, 301, 332], ['person', 0.677893340587616, 269, 169, 343, 320], ['aeroplane', 0.27627143263816833, 16, 19, 503, 239]]"
3877,000348.jpg,"[['person', 0.5689651370048523, 218, 94, 304, 313], ['motorbike', 0.48548799753189087, 116, 140, 350, 312], ['person', 0.1926063448190689, 149, 119, 255, 291], ['person', 0.1594039648771286, 259, 100, 338, 299]]"
3878,002168.jpg,"[['person', 0.7599265575408936, 146, 176, 188, 288], ['person', 0.7367976307868958, 236, 182, 276, 290], ['person', 0.7081460952758789, 317, 180, 350, 290], ['person', 0.6890612244606018, 374, 194, 403, 281], ['person', 0.6584434509277344, 298, 192, 335, 281], ['person', 0.572020947933197, 456, 200, 498, 303], ['person', 0.5591132640838623, 107, 178, 161, 290], ['person', 0.5493495464324951, 168, 190, 199, 266], ['bicycle', 0.44325628876686096, 100, 224, 172, 324], ['bicycle', 0.34889885783195496, 131, 210, 182, 294], ['bicycle', 0.31805288791656494, 210, 231, 298, 312], ['bicycle', 0.26267504692077637, 283, 211, 348, 287], ['bicycle', 0.1976250261068344, 222, 209, 267, 300], ['bicycle', 0.15517544746398926, 413, 231, 499, 317], ['bicycle', 0.13304832577705383, 362, 206, 432, 299]]"
3879,000959.jpg,"[['person', 0.6315680146217346, 310, 76, 511, 335], ['person', 0.6248298287391663, 97, 112, 290, 331], ['person', 0.42992886900901794, 205, 14, 343, 161], ['person', 0.3355330526828766, 190, 85, 413, 324], ['person', 0.2603258192539215, -15, 97, 138, 346], ['person', 0.25581058859825134, 45, 6, 223, 160], ['tvmonitor', 0.22157534956932068, 383, 60, 454, 111], ['person', 0.13591164350509644, 17, 55, 163, 265]]"
3880,000255.jpg,"[['dog', 0.5875619649887085, -5, 4, 455, 325]]"
3881,006410.jpg,"[['person', 0.4737715423107147, 269, 310, 290, 356], ['train', 0.3990251421928406, 276, 173, 468, 282], ['train', 0.30230969190597534, 115, 157, 283, 237], ['train', 0.22129468619823456, 188, 153, 339, 218], ['person', 0.20039372146129608, 222, 313, 251, 368], ['train', 0.16732577979564667, 51, 158, 193, 262], ['bottle', 0.11942074447870255, 421, 287, 453, 374]]"
3882,007371.jpg,"[['bicycle', 0.7819029688835144, 26, 207, 285, 346], ['person', 0.6433832049369812, 71, 129, 256, 321]]"
3883,002863.jpg,"[['person', 0.7244338393211365, 153, 58, 170, 91], ['person', 0.4173179268836975, 88, 53, 114, 100], ['person', 0.3797784745693207, 117, 60, 134, 95], ['person', 0.30738574266433716, 114, 12, 370, 369], ['person', 0.2689191401004791, 136, 59, 168, 108], ['person', 0.2640747129917145, 163, 31, 202, 96], ['person', 0.23610596358776093, 395, 38, 492, 353], ['person', 0.15225167572498322, 459, -8, 508, 141], ['person', 0.13810427486896515, 467, -4, 501, 86], ['person', 0.12598773837089539, 439, 40, 512, 321]]"
3884,006010.jpg,"[['chair', 0.7599684596061707, 344, 172, 430, 277], ['chair', 0.6502851843833923, 121, 194, 186, 304], ['chair', 0.561748206615448, 90, 185, 155, 287], ['chair', 0.5502138137817383, 235, 187, 282, 285], ['chair', 0.36545443534851074, 75, 184, 119, 276], ['chair', 0.18834517896175385, 310, 170, 366, 267], ['chair', 0.14031395316123962, 2, 268, 82, 350], ['chair', 0.11907909065485, -9, 292, 72, 371], ['chair', 0.10685425996780396, 40, 182, 80, 263], ['chair', 0.10668374598026276, 12, 246, 76, 324]]"
3885,003321.jpg,"[['car', 0.7588174939155579, 308, 167, 354, 187], ['car', 0.5525842905044556, 437, 155, 485, 187], ['car', 0.4721527099609375, -9, 176, 32, 195], ['car', 0.2976756691932678, 286, 162, 339, 188], ['bus', 0.28802958130836487, 206, 161, 244, 189], ['bus', 0.279920369386673, 86, 152, 171, 187], ['bus', 0.27545684576034546, 179, 157, 229, 189], ['person', 0.20559117197990417, 401, 155, 428, 181], ['car', 0.17654059827327728, 242, 157, 283, 187], ['bus', 0.16216842830181122, 110, 149, 208, 184], ['car', 0.12179141491651535, 86, 175, 147, 193], ['car', 0.11994963139295578, 359, 162, 392, 181], ['car', 0.11559145152568817, 78, 177, 121, 196], ['bus', 0.11399006843566895, 69, 130, 187, 184]]"
3886,006137.jpg,"[['person', 0.7859131693840027, 237, 105, 270, 144], ['car', 0.5556347370147705, 117, 133, 402, 226], ['person', 0.10217345505952835, 212, 112, 306, 176]]"
3887,003579.jpg,"[['horse', 0.7368929386138916, 67, 107, 220, 480], ['person', 0.32369452714920044, 94, 84, 200, 318]]"
3888,004297.jpg,"[['person', 0.4110497236251831, 160, 6, 448, 352], ['cat', 0.24867434799671173, 67, 202, 318, 373], ['person', 0.13673734664916992, 297, 6, 511, 334]]"
3889,001884.jpg,"[['car', 0.5660294890403748, 12, 183, 92, 211], ['aeroplane', 0.2848183512687683, 121, 95, 462, 242], ['car', 0.15177419781684875, -3, 180, 58, 218], ['car', 0.13045929372310638, 408, 188, 457, 226], ['person', 0.12016640603542328, 471, 262, 502, 298], ['car', 0.1034463420510292, 411, 269, 465, 292]]"
3890,004738.jpg,"[['person', 0.3613261878490448, 220, 227, 309, 419], ['motorbike', 0.2426251769065857, 128, 289, 315, 432], ['car', 0.22550863027572632, -1, 325, 102, 434], ['motorbike', 0.12134362757205963, 252, 308, 324, 457]]"
3891,005722.jpg,"[['horse', 0.3282369375228882, 62, 134, 335, 380], ['person', 0.24088218808174133, 200, 124, 314, 348]]"
3892,008721.jpg,"[['sofa', 0.3868432343006134, 1, 65, 457, 379], ['person', 0.30612465739250183, 317, 60, 487, 376], ['person', 0.29065611958503723, 14, 55, 222, 284]]"
3893,008290.jpg,"[['car', 0.7297594547271729, 91, 11, 384, 266], ['car', 0.6107245087623596, 404, 36, 495, 110], ['car', 0.3367030620574951, 313, 56, 373, 111]]"
3894,006063.jpg,"[['cat', 0.3230201303958893, 20, 86, 313, 316]]"
3895,008881.jpg,"[['aeroplane', 0.49290451407432556, 283, 102, 347, 203]]"
3896,004536.jpg,"[['person', 0.3788074851036072, 282, 125, 380, 222], ['person', 0.31880420446395874, 308, 122, 358, 184], ['person', 0.16573378443717957, 197, 151, 415, 247], ['person', 0.11464156210422516, 280, 115, 349, 191]]"
3897,008956.jpg,"[['bird', 0.38852405548095703, 163, 12, 362, 298]]"
3898,006716.jpg,"[['bird', 0.6539728045463562, 147, 120, 310, 244], ['bird', 0.6161444783210754, 250, 134, 426, 277], ['bird', 0.6160063743591309, 64, 163, 164, 293]]"
3899,003306.jpg,"[['car', 0.49736884236335754, 50, 105, 396, 291]]"
3900,005012.jpg,"[['dog', 0.7435511946678162, 5, 287, 135, 510], ['person', 0.37367433309555054, 186, 5, 319, 491], ['dog', 0.18908976018428802, 94, 316, 244, 513], ['bottle', 0.11639891564846039, 29, 135, 47, 181]]"
3901,006592.jpg,"[['person', 0.6727783679962158, 213, 190, 231, 247], ['aeroplane', 0.16902969777584076, 8, 185, 80, 224], ['person', 0.112357959151268, 188, 178, 269, 244]]"
3902,009534.jpg,"[['person', 0.73624587059021, 331, 198, 408, 316], ['bicycle', 0.7249720096588135, 316, 250, 429, 330], ['person', 0.6020471453666687, 71, 207, 136, 295], ['bicycle', 0.33867204189300537, -4, 244, 97, 296], ['bicycle', 0.18082579970359802, 0, 244, 46, 294]]"
3903,003552.jpg,"[['car', 0.582729160785675, 40, 126, 511, 291]]"
3904,005628.jpg,"[['diningtable', 0.3489258587360382, 3, 30, 490, 369]]"
3905,000074.jpg,"[['car', 0.5353406667709351, 119, 61, 415, 296], ['car', 0.13905157148838043, 44, 64, 200, 221], ['car', 0.12624742090702057, 356, 68, 466, 184]]"
3906,007567.jpg,"[['person', 0.6173791885375977, 111, 109, 187, 281], ['chair', 0.44039279222488403, 438, 175, 506, 329], ['chair', 0.43189242482185364, 286, 144, 386, 297], ['person', 0.33504635095596313, 188, 127, 286, 275], ['person', 0.31781038641929626, 203, 122, 270, 228], ['chair', 0.30302974581718445, 403, 152, 495, 296], ['person', 0.2715599834918976, 234, 116, 278, 177], ['chair', 0.24434968829154968, 380, 141, 455, 265], ['person', 0.1450766921043396, 223, 111, 297, 241], ['person', 0.11256463825702667, 174, 107, 208, 179]]"
3907,008963.jpg,"[['person', 0.6411454081535339, 249, 57, 511, 391], ['person', 0.58348149061203, 134, 48, 339, 388], ['chair', 0.3026496469974518, 11, 262, 114, 348], ['person', 0.2460465282201767, -7, 36, 55, 204], ['pottedplant', 0.16688133776187897, 1, 32, 48, 100]]"
3908,000616.jpg,"[['person', 0.7369180917739868, 357, 154, 457, 394], ['horse', 0.39395254850387573, 11, 98, 328, 426]]"
3909,001868.jpg,"[['sofa', 0.49111074209213257, 232, 201, 511, 352], ['sofa', 0.4401434361934662, -11, 219, 141, 360]]"
3910,005887.jpg,"[['person', 0.5883054137229919, 315, 53, 512, 337], ['person', 0.35909539461135864, 26, 10, 435, 330]]"
3911,007287.jpg,"[['sofa', 0.5002992749214172, 37, 50, 349, 248], ['diningtable', 0.1516956239938736, 160, 147, 451, 357]]"
3912,000057.jpg,"[['bird', 0.6709275841712952, 189, 68, 410, 371], ['bird', 0.13865028321743011, 139, 57, 254, 137]]"
3913,001740.jpg,"[['bottle', 0.27632245421409607, 316, 25, 497, 370], ['bottle', 0.18568480014801025, 206, 15, 345, 184], ['bird', 0.1493917554616928, 24, 185, 235, 323]]"
3914,007032.jpg,"[['person', 0.2721400856971741, 10, 9, 464, 344], ['sofa', 0.16940368711948395, 1, 211, 475, 400], ['person', 0.14352871477603912, 249, 15, 424, 333], ['sofa', 0.11341472715139389, -10, 171, 343, 329]]"
3915,007522.jpg,"[['person', 0.6039248704910278, 84, 61, 445, 238], ['car', 0.11264831572771072, 25, 82, 305, 212], ['car', 0.11016712337732315, 66, 85, 259, 168], ['person', 0.10092321783304214, 221, 47, 453, 207]]"
3916,003438.jpg,"[['chair', 0.805707573890686, 258, 220, 351, 338], ['chair', 0.24253545701503754, 34, 245, 199, 371], ['chair', 0.23377151787281036, 327, 210, 443, 342]]"
3917,000151.jpg,"[['person', 0.35022884607315063, -12, 43, 256, 484]]"
3918,002009.jpg,"[['train', 0.3970782160758972, 95, 78, 312, 327]]"
3919,006675.jpg,"[['cat', 0.36160212755203247, 70, 113, 460, 244]]"
3920,007839.jpg,"[['car', 0.6113201379776001, 55, 34, 421, 332], ['car', 0.39611324667930603, 267, 4, 493, 154], ['pottedplant', 0.30177485942840576, 230, 17, 284, 57]]"
3921,005949.jpg,"[['cat', 0.3764133155345917, 12, 22, 476, 340]]"
3922,008563.jpg,"[['aeroplane', 0.0, 0, 0, 0, 0]]"
3923,001440.jpg,"[['bird', 0.534904956817627, 31, 74, 443, 311]]"
3924,006732.jpg,"[['person', 0.2213440239429474, 6, 11, 479, 372]]"
3925,004864.jpg,"[['person', 0.6229977011680603, 32, 23, 51, 110], ['person', 0.6005033850669861, 79, 32, 94, 116], ['person', 0.5026222467422485, 2, 17, 23, 95], ['person', 0.478310763835907, 51, 25, 67, 111], ['person', 0.4520823359489441, 275, 16, 333, 302], ['motorbike', 0.3640056848526001, 43, 69, 304, 477], ['person', 0.34994301199913025, 176, -4, 242, 123], ['person', 0.22108827531337738, 79, 11, 230, 381]]"
3926,006596.jpg,"[['cat', 0.34713315963745117, 62, 94, 467, 366], ['cat', 0.12563565373420715, 22, 123, 224, 332]]"
3927,007496.jpg,"[['person', 0.5009539723396301, 12, 91, 307, 380], ['person', 0.31681668758392334, 238, 5, 513, 368]]"
3928,007808.jpg,"[['person', 0.45715951919555664, 176, 131, 313, 382], ['sofa', 0.24607862532138824, 366, 154, 512, 246], ['sofa', 0.13043195009231567, 304, 178, 439, 236]]"
3929,001885.jpg,"[['aeroplane', 0.289309024810791, 180, 64, 485, 188]]"
3930,004709.jpg,"[['person', 0.5072389245033264, 57, 54, 407, 393], ['person', 0.275790274143219, 453, 315, 500, 394]]"
3931,000840.jpg,"[['sofa', 0.34844306111335754, 2, 172, 319, 335], ['pottedplant', 0.15828664600849152, 333, 76, 396, 153], ['pottedplant', 0.15339453518390656, 451, 50, 501, 141]]"
3932,009320.jpg,"[['person', 0.4901529550552368, -24, 96, 269, 399], ['sheep', 0.30695414543151855, 416, 252, 487, 310], ['sheep', 0.2557425796985626, 292, 212, 455, 399]]"
3933,006894.jpg,"[['cat', 0.5887952446937561, 229, 74, 526, 329], ['person', 0.21465308964252472, -34, 12, 286, 356]]"
3934,003400.jpg,"[['bicycle', 0.5755279660224915, 0, 3, 493, 364]]"
3935,001790.jpg,"[['cat', 0.4800316095352173, 77, 9, 328, 474]]"
3936,001826.jpg,"[['tvmonitor', 0.5396634936332703, 333, 194, 362, 249], ['tvmonitor', 0.4659818410873413, 430, 112, 489, 189], ['chair', 0.35576173663139343, 405, 188, 483, 305], ['chair', 0.17548489570617676, 382, 172, 452, 286], ['chair', 0.14680396020412445, 437, 197, 517, 307]]"
3937,009857.jpg,"[['motorbike', 0.2380102425813675, 14, 34, 332, 495], ['person', 0.1131414994597435, 42, 65, 129, 180]]"
3938,003067.jpg,"[['bottle', 0.3447781503200531, 106, 56, 204, 286], ['bottle', 0.3148460388183594, 210, 49, 306, 245], ['bottle', 0.30826881527900696, 281, 38, 405, 260], ['bottle', 0.3028271496295929, 213, 150, 279, 298], ['bottle', 0.2724006772041321, 64, 58, 172, 286], ['bottle', 0.16461053490638733, 295, 82, 443, 303], ['bottle', 0.1396998167037964, 72, 67, 128, 232], ['bottle', 0.12527121603488922, 199, 81, 289, 308], ['bottle', 0.1171172559261322, 75, 91, 240, 348]]"
3939,005698.jpg,"[['person', 0.5389272570610046, 270, 97, 343, 203], ['person', 0.5346795320510864, -3, 78, 120, 308], ['person', 0.47849953174591064, 458, -3, 495, 89], ['person', 0.47488832473754883, -7, -9, 101, 138], ['person', 0.4691496193408966, 96, 33, 211, 257], ['person', 0.4457443952560425, 283, 107, 468, 302], ['person', 0.4000050723552704, 318, -12, 352, 41], ['person', 0.390879362821579, 424, -3, 469, 93], ['person', 0.3256787359714508, 386, -7, 422, 43], ['person', 0.1699138581752777, 362, -11, 395, 45], ['person', 0.15290065109729767, -29, 1, 76, 183], ['person', 0.11292058974504471, 8, 23, 97, 212]]"
